gender,PhoneService,MultipleLines,InternetService,StreamingTV,StreamingMovies,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,1,0,0,1,1,3,20.4,20.4,0
0,1,0,0,1,1,2,20.6,1432.6,0
0,1,0,0,1,1,2,19.0,348.8,0
1,1,0,2,0,0,2,86.3,181.7,1
0,1,2,1,0,0,3,55.3,1924.1,0
1,1,0,1,0,0,1,48.6,501.0,1
1,1,0,2,0,2,2,78.8,2006.1,0
0,1,0,2,0,0,0,72.3,2575.5,0
1,1,2,2,2,0,0,99.9,5706.3,0
0,1,0,1,0,0,0,59.8,4069.9,0
1,1,0,0,1,1,1,19.9,1397.3,0
0,1,2,2,2,2,0,115.6,7159.1,0
0,0,1,1,0,0,3,35.0,1782.4,0
1,1,2,2,2,2,2,110.8,6841.0,0
1,1,0,2,2,2,1,100.1,5299.7,0
0,1,0,1,2,2,0,86.7,5309.5,0
0,1,0,1,0,0,3,58.0,1271.8,0
1,1,0,0,1,1,1,19.4,578.5,0
0,1,0,1,0,0,2,53.5,3035.8,0
1,1,2,2,2,2,0,97.8,5458.8,0
0,0,1,1,2,0,2,44.9,2479.1,0
1,1,2,2,2,2,0,101.9,3545.4,1
0,1,0,1,0,0,3,54.5,87.3,0
0,1,2,2,0,0,2,88.2,4159.5,0
0,1,2,2,0,0,2,78.9,1772.3,1
1,1,2,1,0,0,2,55.3,1620.2,0
0,1,0,1,0,0,1,44.7,44.7,1
0,1,2,2,2,2,1,110.0,7852.4,0
1,1,0,1,0,2,0,64.1,734.0,0
1,1,0,2,0,0,2,69.0,506.9,1
1,1,0,0,1,1,3,20.6,1286.0,0
1,1,0,1,0,0,0,55.9,3848.8,0
1,1,2,2,2,0,1,94.1,6302.8,0
1,1,2,2,0,0,2,79.2,172.9,1
0,1,2,2,2,0,2,90.7,2845.2,0
0,1,0,1,2,0,3,64.3,1024.0,0
1,1,0,2,0,2,1,80.2,80.2,1
0,1,0,2,2,2,2,93.9,1625.7,1
1,1,0,2,2,2,2,89.2,574.4,0
0,1,0,0,1,1,0,21.0,21.0,0
1,0,1,1,0,0,2,36.3,374.0,0
1,1,0,2,2,0,2,90.4,190.5,0
1,1,2,1,2,2,1,90.3,5194.1,0
1,1,2,2,0,0,1,75.1,256.3,1
1,1,0,1,2,2,3,85.1,6155.4,0
1,1,0,2,0,2,2,89.1,1886.3,0
0,1,0,1,0,0,3,50.6,610.8,0
1,1,0,1,0,0,3,45.3,428.7,0
1,0,1,1,2,0,1,46.4,1662.1,0
0,1,2,2,2,0,2,99.0,6994.6,0
0,1,2,2,0,0,2,74.9,2303.4,1
0,1,0,1,0,0,3,55.8,274.4,0
1,1,2,2,0,2,2,84.9,2633.4,0
0,1,0,1,0,0,1,45.2,2065.2,0
1,1,2,2,0,0,2,79.2,1520.9,1
0,1,2,2,0,0,2,79.9,797.3,0
0,1,2,2,2,2,0,107.4,5119.0,1
1,1,2,2,0,2,3,90.2,2045.0,0
1,1,2,2,2,2,2,94.3,1948.4,0
1,1,0,2,2,0,1,90.1,5817.0,0
1,1,0,1,0,0,1,50.2,115.1,1
1,1,0,0,1,1,3,20.0,109.6,0
1,1,2,2,0,0,2,80.3,303.7,0
1,0,1,1,2,2,1,66.3,3330.1,0
0,1,0,0,1,1,0,19.6,471.9,0
1,1,0,2,0,0,0,70.2,116.0,1
1,1,0,0,1,1,3,20.2,20.2,0
0,0,1,1,2,2,0,54.3,2390.5,0
0,0,1,1,0,0,2,25.1,56.4,1
1,1,0,0,1,1,0,19.9,52.0,0
1,1,2,2,2,2,2,107.6,3645.5,0
0,1,2,2,0,0,1,95.0,2852.4,0
1,1,2,2,2,2,2,100.2,1369.8,1
0,1,0,0,1,1,3,19.6,19.6,1
0,1,2,2,2,2,2,94.6,1173.6,0
0,1,2,2,2,0,2,89.2,3645.8,0
0,1,2,2,2,2,1,102.6,897.8,0
1,1,2,2,2,2,1,110.3,7467.6,0
0,1,0,2,0,2,2,79.9,79.9,1
0,1,0,0,1,1,3,20.0,38.0,0
1,1,2,1,0,0,2,49.4,106.6,1
0,1,0,1,0,0,3,55.7,1653.9,0
1,1,0,2,2,0,2,93.5,4619.6,0
1,1,2,2,2,2,2,100.7,5189.8,0
1,1,2,0,1,1,0,24.3,1641.8,0
1,1,2,2,2,2,2,110.5,7752.1,0
0,1,2,1,0,0,0,61.4,3169.6,0
0,1,0,1,0,0,2,49.4,874.8,1
0,1,2,2,2,0,1,89.2,4245.6,0
0,1,0,0,1,1,0,19.4,1153.3,0
1,1,0,2,0,0,1,75.6,349.7,1
1,1,0,2,2,0,2,86.9,221.0,1
0,1,0,0,1,1,3,19.0,110.2,0
0,1,2,1,2,2,2,84.1,5979.7,0
1,1,2,1,2,0,0,72.1,4194.9,0
1,0,1,1,2,2,0,54.6,2236.2,0
0,1,0,0,1,1,1,19.9,1355.1,0
0,1,0,2,2,0,3,80.1,398.6,0
1,1,2,2,0,2,2,86.0,858.6,0
1,1,2,2,2,2,2,107.5,7047.5,0
0,0,1,1,0,0,3,24.3,100.2,0
0,1,0,1,0,0,2,49.9,49.9,0
0,1,0,0,1,1,3,19.4,1061.6,0
1,1,0,1,2,2,3,81.0,4985.9,0
0,1,2,1,2,0,1,69.1,2093.9,0
0,0,1,1,2,0,3,33.8,1009.3,0
1,1,2,0,1,1,1,25.0,1468.9,0
0,0,1,1,2,2,1,45.0,2689.4,0
0,1,0,1,2,2,2,73.0,2471.3,0
0,1,2,2,2,2,0,104.6,6885.8,0
1,1,2,1,2,2,0,84.8,5917.6,0
0,1,0,1,0,0,1,56.3,1454.3,0
0,1,0,1,0,0,3,57.0,1889.5,0
1,1,2,2,2,2,1,99.7,6951.2,0
1,1,2,2,2,0,2,83.3,308.1,0
0,1,0,2,0,0,0,80.9,866.5,1
0,1,2,1,0,0,2,51.6,765.5,1
0,1,2,0,1,1,2,24.9,1174.8,0
0,1,0,1,0,0,3,61.9,2924.1,0
0,1,2,2,2,2,3,102.7,4108.2,0
1,1,2,2,2,2,2,104.9,1531.4,1
1,1,0,1,0,0,0,60.7,3975.9,0
0,1,0,1,0,0,3,61.1,2018.4,0
1,1,0,0,1,1,2,20.0,540.1,0
1,1,2,2,0,2,1,107.0,6152.3,0
0,1,0,2,0,0,0,74.3,1952.3,0
1,1,0,2,0,0,0,69.2,477.6,0
0,1,0,2,0,0,2,69.7,1043.3,0
0,1,0,1,2,0,2,74.1,2802.3,0
1,1,0,1,2,2,1,67.8,653.2,0
0,1,0,0,1,1,3,19.9,1363.5,0
0,0,1,1,2,2,2,55.5,2967.0,0
1,1,2,1,2,2,2,84.6,4449.8,0
0,1,0,0,1,1,3,19.9,19.9,1
1,1,2,1,0,2,0,74.7,3090.7,0
1,1,0,0,1,1,1,20.1,589.3,0
0,1,2,2,2,2,2,107.1,2172.1,0
0,0,1,1,0,0,1,25.4,566.1,0
1,1,2,1,2,2,0,75.7,3876.2,0
0,1,0,0,1,1,1,19.7,509.3,0
0,1,0,2,2,2,0,109.8,6110.2,1
1,1,2,2,2,2,2,95.1,3944.5,0
1,1,0,0,1,1,3,19.0,19.0,0
0,1,0,0,1,1,2,19.2,239.0,0
0,1,2,2,2,2,0,100.6,5069.7,1
0,1,0,2,0,0,3,69.1,1793.3,0
1,1,0,0,1,1,0,19.6,470.2,0
0,1,2,2,2,2,2,105.4,6989.5,0
1,1,0,1,0,0,2,45.4,81.0,0
0,1,2,2,2,2,1,114.1,8086.4,0
1,1,2,2,2,2,2,106.5,5621.9,0
0,1,2,2,0,0,3,74.2,811.8,1
0,1,0,1,2,0,0,74.4,5360.8,0
1,1,2,1,2,2,2,74.7,521.1,1
0,1,2,2,2,2,1,115.8,8399.2,0
1,1,2,2,0,0,2,80.8,4116.9,0
1,1,2,2,2,2,0,98.1,2510.7,0
1,1,2,2,2,2,2,109.1,5648.0,0
0,1,0,0,1,1,1,20.6,1013.1,0
0,1,0,0,1,1,1,18.6,689.0,0
1,1,0,0,1,1,3,19.9,63.8,1
1,1,0,2,0,0,2,71.3,71.3,0
0,0,1,1,0,2,2,43.7,527.0,1
0,1,2,2,2,2,1,111.9,8071.1,0
0,1,0,0,1,1,1,20.1,265.5,0
0,1,2,2,2,2,2,95.1,95.1,1
0,1,0,1,2,0,2,70.4,2044.8,0
1,1,0,1,0,0,2,49.6,2078.0,0
0,1,0,1,2,2,2,69.4,191.4,1
0,1,0,2,0,2,0,89.1,1169.4,1
1,1,2,2,2,2,0,100.2,1164.3,1
0,1,2,2,2,2,2,100.6,5746.2,1
0,1,2,2,0,2,2,85.0,2642.1,1
0,1,2,1,0,2,1,76.9,5023.0,0
1,1,0,0,1,1,3,19.9,146.6,0
1,1,0,0,1,1,3,20.2,20.2,1
0,1,0,0,1,1,3,20.1,936.9,0
0,1,2,2,0,2,2,95.3,1021.6,0
0,0,1,1,0,0,2,29.9,118.3,0
0,1,0,1,0,0,2,46.3,46.3,0
1,1,2,2,0,2,2,84.6,360.1,1
1,1,0,0,1,1,1,19.6,1441.7,0
0,1,2,2,0,2,0,94.4,5563.7,0
0,0,1,1,0,0,3,24.4,24.4,0
0,1,2,2,0,0,1,73.3,828.1,0
0,1,2,2,2,2,1,114.3,8058.6,0
1,1,2,2,2,2,2,100.5,514.0,1
1,1,0,0,1,1,0,19.7,395.6,0
0,1,0,0,1,1,3,19.2,537.4,0
1,1,2,2,0,0,1,84.8,2613.4,0
1,1,2,2,2,2,2,97.7,6982.5,0
0,1,2,1,0,0,1,69.4,4653.3,0
0,1,2,1,0,0,0,50.4,137.3,0
0,1,0,0,1,1,3,20.2,20.2,1
0,1,0,1,0,0,1,54.4,1516.6,0
0,1,0,0,1,1,3,19.9,535.1,0
1,1,2,2,0,0,2,75.4,338.1,1
1,1,2,1,2,2,3,79.6,4024.2,0
1,1,0,1,2,0,0,64.2,2106.3,0
0,1,2,2,0,0,2,89.6,6038.6,0
0,1,2,2,0,2,1,104.0,7517.7,0
1,1,2,2,2,2,2,99.6,347.7,1
1,1,0,2,2,0,2,84.4,609.7,0
1,1,0,2,2,2,2,103.7,4730.6,0
1,1,0,1,0,0,0,51.0,581.7,0
0,1,2,2,2,2,0,104.8,4132.0,1
0,1,2,2,2,2,2,101.9,4086.3,1
1,1,0,0,1,1,3,19.8,807.0,0
0,1,0,2,2,2,2,94.5,2979.2,0
0,1,2,0,1,1,0,23.4,1429.7,0
1,1,2,2,2,2,2,104.0,6423.0,0
1,0,1,1,0,0,0,36.2,2434.5,0
1,1,2,0,1,1,0,24.3,1778.7,0
0,0,1,1,0,0,1,38.6,2345.6,0
1,1,0,2,0,0,2,69.6,131.7,1
1,1,0,2,2,2,3,100.1,6034.9,0
0,1,0,1,2,0,2,56.4,234.9,0
0,1,2,1,2,2,1,90.3,6369.5,0
0,1,2,1,0,0,0,65.0,4551.5,0
0,1,2,0,1,1,2,24.5,1816.2,0
0,1,2,2,2,2,0,99.3,3777.2,1
0,1,2,2,2,0,2,90.6,1660.0,1
0,1,0,2,0,0,2,70.3,208.9,1
1,1,2,1,0,0,3,58.5,224.9,0
1,1,0,1,0,0,3,46.0,193.6,1
0,1,0,2,2,2,3,95.2,1780.0,1
0,1,2,0,1,1,0,24.6,1266.4,0
1,1,2,2,0,2,2,84.6,1115.2,1
0,1,0,2,0,2,2,80.4,253.8,0
1,1,0,2,0,2,1,84.6,865.6,1
0,1,2,2,2,0,0,99.4,5943.7,0
0,1,0,0,1,1,0,19.8,202.3,0
0,0,1,1,0,0,0,35.4,1077.5,1
0,1,0,0,1,1,3,20.1,20.1,0
0,0,1,1,2,2,0,65.6,4807.5,0
0,1,0,2,2,2,1,90.5,1266.1,1
0,1,2,2,0,0,0,80.5,896.9,1
0,1,0,2,2,2,1,94.8,5264.3,0
0,1,2,2,0,0,2,81.2,2640.6,0
0,1,0,0,1,1,3,19.7,67.6,0
0,1,0,1,0,2,0,65.0,1339.8,0
1,1,0,0,1,1,0,20.8,452.4,0
0,1,0,2,0,0,0,69.8,69.8,1
0,1,0,2,2,2,2,90.5,2117.3,0
1,0,1,1,0,0,1,39.5,1082.8,0
0,1,2,1,0,0,0,59.6,2754.0,0
1,1,2,2,2,2,1,109.4,7227.5,0
1,0,1,1,0,0,3,29.9,29.9,0
0,1,0,1,2,0,2,54.4,475.1,0
1,1,2,2,0,0,0,83.2,2033.1,0
0,1,2,2,0,2,2,83.9,790.2,1
0,1,0,1,0,0,2,50.4,237.3,1
1,1,2,2,0,2,2,89.7,2187.6,1
1,1,0,2,0,0,2,69.0,119.8,1
1,1,0,0,1,1,3,19.7,94.5,0
0,1,0,0,1,1,0,19.5,798.2,0
1,1,0,1,0,0,3,44.7,472.3,0
1,1,2,2,2,2,0,99.1,2952.9,1
1,1,0,0,1,1,0,19.6,608.5,0
1,1,2,2,2,2,1,116.4,8543.3,0
0,1,2,2,2,0,1,97.6,6669.1,0
1,1,2,1,0,0,2,54.1,1373.0,0
1,0,1,1,0,0,3,29.2,309.1,1
1,1,0,0,1,1,3,19.7,220.4,0
1,1,2,2,2,2,2,107.5,6873.8,1
1,1,2,2,2,0,2,98.8,4533.7,1
0,1,2,2,0,2,2,99.2,7422.1,0
1,1,0,1,0,0,3,50.3,908.8,0
1,1,0,1,2,2,0,84.8,6046.1,0
0,1,2,2,0,0,2,75.3,75.3,1
0,1,0,1,0,0,3,54.5,2301.2,0
1,1,2,2,0,2,2,89.1,1620.8,0
0,1,2,2,0,2,1,104.9,7732.7,0
1,1,2,2,2,2,0,113.7,7939.3,0
1,1,0,1,2,2,1,72.6,4084.4,0
1,0,1,1,2,0,2,45.6,2062.2,0
1,1,0,0,1,1,0,20.1,43.2,0
1,1,0,2,2,2,0,108.3,7679.7,0
0,1,2,2,0,0,1,84.9,5785.7,0
1,1,0,0,1,1,0,19.9,19.9,0
1,1,0,0,1,1,0,20.8,1021.8,1
1,1,0,0,1,1,3,20.0,599.3,0
0,0,1,1,2,2,2,49.2,1701.7,0
0,1,2,2,0,2,2,88.1,801.3,0
0,1,2,2,0,0,1,88.8,1672.4,0
1,1,2,2,2,2,3,115.1,6993.7,0
0,1,0,1,0,2,1,54.8,438.1,0
1,1,2,2,2,2,0,100.6,2878.8,0
0,1,2,2,2,2,2,108.4,7719.5,0
0,1,2,2,2,2,2,99.8,99.8,1
1,1,0,1,2,2,2,66.9,458.1,0
0,1,0,1,0,0,3,49.5,799.0,0
0,0,1,1,0,0,2,26.1,565.8,0
1,0,1,1,0,2,1,40.1,293.3,1
0,1,0,2,2,2,2,89.5,676.7,1
0,1,0,2,0,2,2,90.8,3023.9,0
0,1,2,2,2,2,1,116.2,7752.3,1
1,1,2,2,2,2,2,109.4,7281.6,0
0,1,2,1,0,0,0,54.6,1242.3,0
0,1,0,0,1,1,1,21.1,385.6,0
0,1,0,1,0,0,3,49.7,1218.3,0
0,1,2,2,2,0,1,96.6,2684.4,0
1,1,2,2,0,2,1,95.0,3591.3,0
1,1,0,1,2,2,1,80.3,3058.7,1
0,1,2,2,0,0,2,79.2,79.2,1
0,1,2,2,2,2,2,103.4,7372.7,1
1,1,0,2,2,2,2,101.2,842.9,1
0,1,2,2,0,2,0,89.8,5629.6,0
0,1,2,2,2,0,0,88.4,5798.3,0
1,1,0,0,1,1,3,20.3,402.0,0
0,1,0,1,0,2,3,64.2,143.7,0
0,0,1,1,0,0,1,34.1,1114.0,0
1,1,2,0,1,1,1,24.4,1725.4,0
1,1,0,0,1,1,3,20.7,155.9,0
0,1,0,2,0,0,2,69.7,316.9,1
1,1,2,2,0,0,1,92.7,1556.9,0
0,1,0,0,1,1,1,20.1,267.0,0
1,1,2,2,2,2,0,108.8,5431.9,0
0,1,0,1,0,0,0,50.9,2298.6,0
0,1,2,2,2,2,2,98.6,5581.1,0
1,1,0,1,2,2,1,76.0,4542.4,0
0,1,2,2,0,2,2,86.6,86.6,1
0,1,0,2,0,2,2,80.8,80.8,1
0,1,2,2,0,2,0,89.6,6373.1,0
0,0,1,1,2,0,0,45.1,1790.6,0
1,1,2,1,2,2,1,92.9,3379.3,0
1,1,2,1,0,0,0,70.5,5165.7,0
0,1,2,2,2,2,1,100.1,6871.9,1
1,1,0,0,1,1,2,19.5,178.9,0
1,1,2,0,1,1,1,25.8,1911.5,0
0,1,2,0,1,1,3,23.5,173.0,0
0,1,0,0,1,1,0,19.8,19.8,0
0,1,2,1,0,0,3,50.4,206.6,1
0,1,2,2,0,0,1,73.2,2730.9,0
1,1,0,0,1,1,3,20.7,134.1,0
0,1,2,1,2,2,1,84.5,5899.9,0
0,1,2,2,2,2,2,101.0,4680.1,1
0,1,0,2,2,2,0,98.5,6145.2,0
0,1,0,0,1,1,3,19.7,415.9,0
0,1,2,2,2,2,2,100.0,4211.6,1
0,1,0,0,1,1,1,20.7,1218.5,0
1,0,1,1,0,0,0,46.3,3121.4,0
0,1,2,1,0,0,0,61.0,134.6,0
0,1,2,2,0,0,1,81.1,2619.3,0
0,1,0,2,2,2,2,104.4,1081.5,1
0,1,0,2,2,2,2,99.6,6668.0,0
0,1,2,1,2,2,3,75.3,989.5,1
0,1,0,1,0,0,3,53.9,108.2,1
0,1,2,0,1,1,0,26.1,980.4,0
1,1,2,1,2,2,1,89.8,6510.5,0
0,1,2,2,2,2,1,104.7,6889.8,0
0,1,0,0,1,1,3,20.6,1205.1,0
1,1,2,1,2,0,2,64.6,174.2,0
1,1,0,2,0,0,2,70.4,120.3,0
1,1,2,2,2,0,2,95.5,6153.9,0
0,1,2,0,1,1,3,25.0,1261.5,0
1,1,0,2,0,0,1,81.2,5224.5,0
1,1,2,2,0,2,2,89.5,5294.6,0
1,1,2,0,1,1,3,26.3,605.9,0
1,1,2,2,0,0,1,80.7,633.3,1
1,1,2,1,2,2,1,73.7,1642.8,0
0,1,0,2,0,0,2,73.9,280.9,1
0,1,0,0,1,1,2,19.2,37.2,0
1,1,0,0,1,1,3,20.4,442.6,0
1,1,0,1,2,2,3,80.9, ,0
1,1,0,0,1,1,2,19.6,35.9,1
1,1,2,0,1,1,1,25.8,1564.0,0
1,1,2,2,0,0,0,80.4,1058.1,0
1,1,0,0,1,1,0,19.6,1080.6,0
1,1,2,2,0,2,2,94.3,3217.6,1
0,1,2,2,0,2,1,90.5,5825.5,0
1,0,1,1,0,0,1,35.8,1782.0,0
0,1,2,2,2,2,2,100.9,3527.3,0
0,1,0,1,0,0,0,44.1,44.1,0
0,1,2,1,2,2,1,90.8,6397.6,0
0,1,0,1,0,0,3,50.0,587.5,0
1,1,2,2,2,0,2,83.0,5685.8,1
1,1,0,2,0,0,2,70.4,281.0,1
0,1,0,1,0,0,1,55.2,1058.1,0
0,1,2,2,2,2,2,100.0,1931.8,1
1,1,0,2,0,0,1,79.2,3233.9,1
1,1,0,0,1,1,3,19.5,272.0,0
1,1,0,1,0,0,0,45.0,2168.9,0
0,1,0,2,2,0,2,84.9,84.9,1
1,1,0,1,2,0,2,65.5,554.5,0
0,1,2,1,0,0,3,59.7,1414.2,0
1,1,2,1,0,2,0,73.3,4054.2,0
0,1,0,2,0,2,2,84.3,235.1,0
1,1,0,1,0,2,3,64.8,3617.1,0
0,1,0,1,0,0,3,49.3,208.5,0
1,0,1,1,2,2,1,65.2,4784.5,0
1,1,0,0,1,1,3,19.4,358.1,0
1,1,2,2,2,0,1,99.1,6416.7,0
0,1,0,0,1,1,3,20.2,20.2,1
1,1,2,2,0,0,3,80.2,4297.6,0
0,1,0,0,1,1,1,19.9,510.8,0
1,1,2,2,0,2,2,94.3,5610.2,0
1,0,1,1,0,0,0,47.6,3377.8,0
0,1,0,2,0,0,1,73.6,232.5,0
0,1,2,1,0,0,3,66.7,1077.1,0
0,1,0,2,0,0,2,70.4,70.4,0
0,1,2,2,0,0,0,80.5,1336.9,0
1,1,0,1,0,0,0,54.2,701.1,0
1,1,0,2,0,0,2,69.6,69.6,1
0,1,0,1,0,0,2,58.8,1696.2,0
1,1,2,2,2,2,0,113.0,6465.0,1
1,1,0,1,0,0,2,51.3,612.1,0
0,1,0,2,2,2,2,90.5,1201.2,1
0,1,2,0,1,1,3,24.6,1279.0,0
0,1,0,1,0,0,2,59.8,3450.2,0
1,1,2,2,2,2,2,106.3,6979.8,1
1,1,0,1,0,0,3,60.4,272.2,1
1,1,0,1,0,0,2,54.8,731.3,0
1,1,0,0,1,1,3,19.1,201.7,0
1,1,2,2,2,2,2,106.2,6411.3,0
1,1,0,2,2,2,2,88.2,1390.6,1
1,1,0,2,0,0,2,69.5,69.5,1
1,1,0,0,1,1,3,20.2,84.5,0
0,0,1,1,0,0,0,30.4,938.7,0
0,1,0,1,0,0,2,44.6,44.6,0
1,1,2,2,2,2,2,108.4,3726.2,0
0,1,0,1,0,2,2,55.3,108.7,0
1,1,0,0,1,1,3,20.7,716.4,0
0,1,0,0,1,1,3,19.8,304.6,0
1,1,2,1,0,0,1,66.4,2727.8,0
1,1,0,0,1,1,0,19.7,1341.5,0
0,1,0,2,0,2,0,79.0,2647.2,0
0,1,0,0,1,1,3,20.1,20.1,1
0,1,2,2,0,0,0,79.4,3344.1,0
1,1,0,0,1,1,0,19.3,19.3,0
1,1,0,1,0,0,2,53.5,3053.0,0
1,1,2,1,2,0,0,64.7,941.0,1
0,1,0,1,0,2,0,56.8,503.3,0
1,1,0,1,2,0,0,65.3,1441.8,0
1,1,0,0,1,1,0,19.8,297.3,1
0,1,2,0,1,1,0,24.2,1505.9,0
0,1,2,2,2,2,1,99.5,919.4,1
0,1,0,1,0,2,0,61.4,3645.5,0
0,1,2,2,2,2,2,106.4,3549.3,1
1,1,2,2,2,2,1,100.3,100.3,1
1,1,0,2,2,2,2,97.1,4693.0,0
0,1,2,1,2,2,1,89.9,6457.2,0
1,0,1,1,2,2,0,59.7,4122.7,0
1,1,0,1,0,0,0,44.2,403.4,1
1,1,2,0,1,1,3,24.5,270.2,0
1,1,2,2,2,2,1,115.1,8405.0,0
0,0,1,1,0,0,1,29.8,94.4,0
0,0,1,1,2,2,2,53.8,3196.0,0
1,1,0,1,0,0,2,56.9,1861.1,0
0,1,2,1,0,2,0,69.5,3418.2,0
0,1,2,2,2,0,2,85.5,791.7,0
0,1,0,1,0,0,2,49.2,571.2,0
0,1,0,2,2,2,2,98.0,5867.0,0
0,0,1,1,0,0,0,30.3,1380.1,1
1,0,1,1,0,0,3,33.6,435.5,0
1,1,0,1,0,0,0,53.8,651.6,0
0,0,1,1,0,2,2,40.6,1494.5,0
0,1,2,2,2,2,2,103.7,5071.1,1
1,1,2,2,2,0,2,86.9,1564.4,0
0,1,0,2,2,2,1,104.9,7559.6,0
0,1,2,2,2,2,0,95.6,644.4,1
0,1,2,1,0,0,2,67.5,2443.3,0
0,1,2,0,1,1,3,25.8,755.6,0
1,1,0,2,0,0,3,70.0,70.0,1
1,1,2,2,2,2,2,111.7,7943.5,0
1,1,0,1,0,0,0,61.4,1864.7,0
0,1,2,2,0,0,0,72.8,3249.4,0
1,1,2,2,2,2,0,95.6,2595.3,0
0,1,0,0,1,1,1,20.6,1403.1,0
1,1,2,2,0,2,2,88.9,372.5,1
0,1,0,2,2,2,2,92.9,1337.5,0
1,1,0,0,1,1,0,19.8,624.2,0
0,1,0,0,1,1,3,19.5,1196.0,0
1,1,0,0,1,1,2,19.8,19.8,0
0,1,0,2,0,0,1,90.7,3882.3,0
0,1,0,0,1,1,3,20.0,416.4,0
0,1,0,1,0,0,3,49.3,97.0,0
1,0,1,1,0,2,3,49.9,552.1,0
1,0,1,1,0,0,3,35.8,961.4,0
1,1,2,2,2,2,2,104.1,3121.1,0
0,1,2,2,0,2,1,89.1,1448.6,1
0,1,2,1,2,2,3,79.5,2587.7,1
1,1,0,1,0,0,0,59.5,780.9,0
1,1,2,2,2,2,3,109.8,8075.4,0
1,1,0,0,1,1,3,20.9,1146.1,0
0,0,1,1,0,2,0,39.9,2796.4,0
1,1,0,2,0,2,0,89.7,4304.5,0
1,1,2,2,2,2,0,105.6,7195.4,0
1,1,0,1,2,0,1,59.8,3808.2,0
1,1,0,2,0,0,2,70.5,70.5,1
1,1,0,2,2,2,1,94.8,3565.7,0
1,0,1,1,2,2,0,58.8,3437.5,0
1,1,0,2,2,2,3,88.4,788.6,0
0,1,0,1,2,0,1,54.7,169.5,1
1,1,2,0,1,1,0,24.9,467.7,0
1,1,2,2,2,2,3,118.6,7990.1,0
0,1,2,2,0,2,2,95.9,2745.2,1
1,1,2,2,0,0,1,82.7,1470.1,0
0,1,2,2,2,2,0,115.1,8016.6,0
0,1,0,2,2,2,3,89.2,89.2,1
1,1,2,1,2,2,0,79.3,3902.5,0
1,1,2,2,0,0,2,84.5,1058.6,1
0,1,0,2,2,2,2,100.5,3801.7,0
1,1,0,0,1,1,1,20.5,1024.7,0
1,1,2,2,0,2,2,84.8,1816.8,0
0,1,0,1,0,0,0,68.1,4158.3,0
0,1,0,0,1,1,2,20.6,20.6,1
1,1,2,2,2,2,2,104.4,242.8,1
1,1,0,0,1,1,3,20.1,96.8,0
0,1,2,0,1,1,1,25.5,1789.7,0
0,1,0,0,1,1,3,20.0,310.6,0
1,1,2,2,0,0,2,75.9,256.6,1
0,1,2,0,1,1,0,24.8,1777.6,0
0,1,0,1,0,2,2,55.8,2283.3,0
0,1,0,0,1,1,2,20.1,299.3,0
1,1,2,2,2,2,1,108.1,7118.9,0
1,1,2,2,2,2,2,100.5,4707.1,0
0,1,0,0,1,1,3,20.2,536.4,0
0,1,2,2,0,0,3,72.6,154.3,0
0,0,1,1,2,2,0,59.9,2816.7,1
1,1,0,0,1,1,3,21.0,1210.3,0
1,1,2,2,2,2,1,109.9,7003.0,0
0,1,0,1,2,2,2,86.1,5215.3,0
1,0,1,1,0,2,0,45.3,2145.0,1
0,1,0,2,0,0,2,78.2,1468.8,0
0,1,2,2,0,0,1,86.4,6172.0,0
0,1,2,2,2,0,0,89.7,3161.6,0
1,1,0,1,0,0,3,56.7,1653.0,0
0,1,2,1,2,2,1,92.2,6392.9,0
1,1,0,0,1,1,3,20.4,63.2,0
1,1,0,0,1,1,1,20.7,762.5,0
1,1,0,2,0,2,1,94.5,5042.8,0
1,1,0,2,2,2,0,90.1,2599.0,1
0,1,0,2,0,0,2,74.7,383.7,0
0,1,0,0,1,1,1,19.8,208.3,0
0,0,1,1,0,0,3,35.4,1748.9,0
0,1,0,2,2,0,0,78.7,1495.1,0
0,1,2,1,2,0,0,70.4,1201.7,0
0,1,0,1,0,0,3,51.8,1023.9,0
1,1,0,0,1,1,1,20.0,1209.3,0
0,1,2,1,2,2,0,86.7,6224.8,0
0,1,2,2,0,0,1,91.6,4627.8,0
1,1,0,0,1,1,1,19.5,1222.7,0
0,1,0,1,2,0,1,64.5,1930.0,0
1,1,2,2,2,2,2,95.0,1760.3,0
0,1,2,2,2,2,0,113.5,5317.8,0
0,0,1,1,0,2,2,44.2,1931.3,0
0,0,1,1,2,2,0,57.5,3266.0,0
0,1,2,1,0,0,1,54.2,3116.2,0
1,1,0,2,0,2,2,84.6,1017.4,0
0,1,0,1,2,0,3,56.4,2391.2,0
0,1,2,1,2,2,1,86.6,5632.6,0
0,1,0,0,1,1,1,19.9,138.9,0
0,1,0,2,0,0,2,70.3,70.3,1
0,1,2,0,1,1,3,25.2,412.6,0
1,1,2,2,2,2,2,106.0,6441.4,1
0,1,2,2,2,2,1,114.1,8289.2,0
0,0,1,1,0,0,3,43.3,219.0,1
1,1,2,2,2,2,2,109.3,7337.6,0
0,1,0,1,2,0,2,59.5,357.6,0
0,1,0,1,2,2,2,74.4,299.7,1
1,1,2,2,2,2,0,105.9,2239.7,1
1,1,2,0,1,1,3,24.4,1417.9,0
1,1,2,2,2,2,0,105.3,6786.4,1
1,1,2,2,2,2,1,115.6,8312.4,0
1,1,2,2,2,2,2,105.5,829.6,1
